timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1785885481.271,2026-08-05 06:18:01,GUIDED,True,-7.9262378,112.5948638,138.19,0.0,0.0,IDLE,,
1785885481.674,2026-08-05 06:18:01,GUIDED,True,-7.9262377,112.5948644,138.19,0.0,0.0,IDLE,,
1785885481.817,2026-08-05 06:18:01,GUIDED,True,-7.9262376,112.5948645,138.19,0.0,0.0,IDLE,,
1785885481.967,2026-08-05 06:18:01,GUIDED,True,-7.9262376,112.5948647,138.19,0.0,0.0,IDLE,,
1785885482.171,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.5948649,138.18,0.0,0.0,IDLE,,
1785885482.304,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.5948649,138.18,0.0,0.0,IDLE,,
1785885482.445,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.594865,138.18,0.0,0.0,IDLE,,
1785885482.594,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.5948649,138.18,0.0,0.0,IDLE,,
1785885482.739,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.5948649,138.18,0.0,0.0,IDLE,,
1785885482.877,2026-08-05 06:18:02,GUIDED,True,-7.9262377,112.594865,138.18,0.0,0.0,IDLE,,
1785885483.014,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.594865,138.18,0.0,0.0,IDLE,,
1785885483.169,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.594865,138.18,0.0,0.0,IDLE,,
1785885483.313,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.5948652,138.17,0.0,0.0,IDLE,,
1785885483.461,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.5948652,138.17,0.0,0.0,IDLE,,
1785885483.668,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.594865,138.17,0.0,0.0,IDLE,,
1785885483.847,2026-08-05 06:18:03,GUIDED,True,-7.9262378,112.5948647,138.16,0.0,0.0,IDLE,,
1785885484.054,2026-08-05 06:18:04,GUIDED,True,-7.9262375,112.5948641,138.17,0.0,0.0,IDLE,,
1785885484.264,2026-08-05 06:18:04,GUIDED,True,-7.9262373,112.5948636,138.16,0.0,0.0,IDLE,,
1785885484.414,2026-08-05 06:18:04,GUIDED,True,-7.9262371,112.5948626,138.16,0.0,0.0,IDLE,,
1785885484.563,2026-08-05 06:18:04,GUIDED,True,-7.926237,112.5948623,138.16,0.0,0.0,IDLE,,
1785885484.712,2026-08-05 06:18:04,GUIDED,True,-7.9262369,112.5948617,138.16,0.0,0.0,IDLE,,
1785885484.867,2026-08-05 06:18:04,GUIDED,True,-7.9262367,112.5948612,138.16,0.0,0.0,IDLE,,
1785885485.000,2026-08-05 06:18:05,GUIDED,True,-7.9262366,112.594861,138.16,0.0,0.0,IDLE,,
1785885485.132,2026-08-05 06:18:05,GUIDED,True,-7.9262363,112.5948606,138.16,0.0,0.0,IDLE,,
1785885485.298,2026-08-05 06:18:05,GUIDED,True,-7.9262359,112.5948604,138.16,0.0,0.0,IDLE,,
1785885485.448,2026-08-05 06:18:05,GUIDED,True,-7.9262357,112.5948603,138.16,0.0,0.0,IDLE,,
1785885485.608,2026-08-05 06:18:05,GUIDED,True,-7.9262354,112.5948604,138.16,0.0,0.0,IDLE,,
1785885485.744,2026-08-05 06:18:05,GUIDED,True,-7.9262354,112.5948605,138.16,0.0,0.0,IDLE,,
1785885485.879,2026-08-05 06:18:05,GUIDED,True,-7.9262353,112.5948606,138.16,0.0,0.0,IDLE,,
1785885486.028,2026-08-05 06:18:06,GUIDED,True,-7.9262351,112.5948608,138.16,0.0,0.0,IDLE,,
1785885486.178,2026-08-05 06:18:06,GUIDED,True,-7.926235,112.5948608,138.16,0.0,0.0,IDLE,,
1785885486.321,2026-08-05 06:18:06,GUIDED,True,-7.9262347,112.5948613,138.16,0.0,0.0,IDLE,,
1785885486.487,2026-08-05 06:18:06,GUIDED,True,-7.9262346,112.5948616,138.17,0.0,0.0,IDLE,,
1785885486.633,2026-08-05 06:18:06,GUIDED,True,-7.9262342,112.5948619,138.17,0.0,0.0,IDLE,,
1785885486.772,2026-08-05 06:18:06,GUIDED,True,-7.9262341,112.5948619,138.17,0.0,0.0,IDLE,,
1785885486.911,2026-08-05 06:18:06,GUIDED,True,-7.9262337,112.5948619,138.17,0.0,0.0,IDLE,535,215
1785885487.046,2026-08-05 06:18:07,GUIDED,True,-7.9262336,112.5948615,138.16,0.0,0.0,IDLE,,
1785885487.191,2026-08-05 06:18:07,GUIDED,True,-7.9262335,112.5948613,138.16,0.0,0.0,IDLE,,
1785885487.324,2026-08-05 06:18:07,GUIDED,True,-7.9262336,112.5948601,138.16,0.0,0.0,IDLE,,
1785885487.670,2026-08-05 06:18:07,GUIDED,True,-7.926233,112.5948579,138.16,0.0,0.0,IDLE,,
1785885487.821,2026-08-05 06:18:07,GUIDED,True,-7.9262323,112.5948564,138.16,0.0,0.0,IDLE,,
1785885487.965,2026-08-05 06:18:07,GUIDED,True,-7.9262321,112.5948559,138.15,0.0,0.0,IDLE,,
1785885488.098,2026-08-05 06:18:08,GUIDED,True,-7.9262319,112.5948547,138.15,0.0,0.0,IDLE,,
1785885488.232,2026-08-05 06:18:08,GUIDED,True,-7.9262317,112.5948536,138.15,0.0,0.0,IDLE,,
1785885488.367,2026-08-05 06:18:08,GUIDED,True,-7.9262315,112.5948531,138.15,0.0,0.0,IDLE,537,217
1785885488.504,2026-08-05 06:18:08,GUIDED,True,-7.9262313,112.594852,138.15,0.0,0.0,IDLE,,
1785885488.637,2026-08-05 06:18:08,GUIDED,True,-7.9262312,112.5948512,138.15,0.0,0.0,IDLE,,
1785885488.767,2026-08-05 06:18:08,GUIDED,True,-7.9262311,112.5948507,138.15,0.0,0.0,IDLE,,
1785885488.912,2026-08-05 06:18:08,GUIDED,True,-7.9262307,112.5948492,138.15,0.0,0.0,IDLE,,
1785885489.043,2026-08-05 06:18:09,GUIDED,True,-7.9262303,112.5948483,138.14,0.0,0.0,IDLE,,
1785885489.178,2026-08-05 06:18:09,GUIDED,True,-7.9262301,112.5948478,138.14,0.0,0.0,IDLE,,
1785885489.312,2026-08-05 06:18:09,GUIDED,True,-7.9262295,112.5948466,138.15,0.0,0.0,IDLE,,
1785885489.448,2026-08-05 06:18:09,GUIDED,True,-7.9262292,112.5948459,138.15,0.0,0.0,IDLE,537,217
1785885489.582,2026-08-05 06:18:09,GUIDED,True,-7.926229,112.5948455,138.15,0.0,0.0,IDLE,,
1785885489.732,2026-08-05 06:18:09,GUIDED,True,-7.9262288,112.5948441,138.15,0.0,0.0,IDLE,,
1785885489.866,2026-08-05 06:18:09,GUIDED,True,-7.9262289,112.5948433,138.15,0.0,0.0,IDLE,,
1785885490.000,2026-08-05 06:18:10,GUIDED,True,-7.9262289,112.5948428,138.15,0.0,0.0,IDLE,,
1785885490.146,2026-08-05 06:18:10,GUIDED,True,-7.9262294,112.5948419,138.15,0.0,0.0,IDLE,,
1785885490.287,2026-08-05 06:18:10,GUIDED,True,-7.9262296,112.5948417,138.15,0.0,0.0,IDLE,,
1785885490.422,2026-08-05 06:18:10,GUIDED,True,-7.9262298,112.5948412,138.14,0.0,0.0,IDLE,,
1785885490.561,2026-08-05 06:18:10,GUIDED,True,-7.9262299,112.594841,138.15,0.0,0.0,IDLE,,
1785885490.701,2026-08-05 06:18:10,GUIDED,True,-7.9262304,112.5948401,138.14,0.0,0.0,IDLE,,
1785885490.960,2026-08-05 06:18:10,GUIDED,True,-7.926231,112.5948391,138.14,0.0,0.0,IDLE,,
1785885491.287,2026-08-05 06:18:11,GUIDED,True,-7.9262321,112.5948372,138.13,0.0,0.0,IDLE,,
1785885491.456,2026-08-05 06:18:11,GUIDED,True,-7.926233,112.5948364,138.14,0.0,0.0,IDLE,,
1785885491.634,2026-08-05 06:18:11,GUIDED,True,-7.9262334,112.5948361,138.14,0.0,0.0,IDLE,,
1785885491.914,2026-08-05 06:18:11,GUIDED,True,-7.9262335,112.594836,138.14,0.0,0.0,IDLE,,
1785885492.266,2026-08-05 06:18:12,GUIDED,True,-7.9262336,112.594836,138.15,0.0,0.0,IDLE,,
1785885492.406,2026-08-05 06:18:12,GUIDED,True,-7.9262336,112.594836,138.15,0.0,0.0,IDLE,,
1785885492.541,2026-08-05 06:18:12,GUIDED,True,-7.9262332,112.5948362,138.15,0.0,0.0,IDLE,,
1785885492.677,2026-08-05 06:18:12,GUIDED,True,-7.9262331,112.5948364,138.15,0.0,0.0,IDLE,,
1785885492.815,2026-08-05 06:18:12,GUIDED,True,-7.9262329,112.5948367,138.15,0.0,0.0,IDLE,,
1785885492.965,2026-08-05 06:18:12,GUIDED,True,-7.9262328,112.5948369,138.15,0.0,0.0,IDLE,,
1785885493.098,2026-08-05 06:18:13,GUIDED,True,-7.9262327,112.5948377,138.15,0.0,0.0,IDLE,,
1785885493.238,2026-08-05 06:18:13,GUIDED,True,-7.9262325,112.5948384,138.15,0.0,0.0,IDLE,,
1785885493.382,2026-08-05 06:18:13,GUIDED,True,-7.9262325,112.5948387,138.15,0.0,0.0,IDLE,,
1785885493.556,2026-08-05 06:18:13,GUIDED,True,-7.9262327,112.5948398,138.15,0.0,0.0,IDLE,,
