timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1786032439.743,2026-08-06 23:07:19,MANUAL,False,-7.926218,112.5948991,235.21,0.0,0.0,IDLE,,
1786032439.886,2026-08-06 23:07:19,MANUAL,False,-7.9262182,112.5948991,235.22,0.0,0.0,IDLE,,
1786032440.024,2026-08-06 23:07:20,MANUAL,False,-7.9262184,112.5948992,235.2,0.0,0.0,IDLE,,
1786032440.166,2026-08-06 23:07:20,MANUAL,False,-7.9262186,112.5948995,235.18,0.0,0.0,IDLE,,
1786032440.306,2026-08-06 23:07:20,MANUAL,False,-7.9262189,112.5948997,235.16,0.0,0.0,IDLE,,
1786032440.449,2026-08-06 23:07:20,MANUAL,False,-7.9262195,112.5949005,235.13,0.0,0.0,IDLE,,
1786032440.589,2026-08-06 23:07:20,MANUAL,False,-7.9262198,112.5949009,235.13,0.0,0.0,IDLE,,
1786032440.737,2026-08-06 23:07:20,MANUAL,False,-7.9262206,112.5949017,235.09,0.0,0.0,IDLE,,
1786032440.885,2026-08-06 23:07:20,MANUAL,False,-7.926221,112.5949022,235.07,0.0,0.0,IDLE,,
1786032441.052,2026-08-06 23:07:21,MANUAL,False,-7.9262218,112.594903,235.06,0.0,0.0,IDLE,,
1786032441.191,2026-08-06 23:07:21,MANUAL,False,-7.9262222,112.5949035,235.05,0.0,0.0,IDLE,,
1786032441.331,2026-08-06 23:07:21,MANUAL,False,-7.9262231,112.5949046,235.04,0.0,0.0,IDLE,,
1786032441.482,2026-08-06 23:07:21,MANUAL,False,-7.9262235,112.594905,235.04,0.0,0.0,IDLE,,
1786032441.621,2026-08-06 23:07:21,MANUAL,False,-7.9262239,112.5949054,235.04,0.0,0.0,IDLE,,
1786032441.762,2026-08-06 23:07:21,MANUAL,False,-7.9262249,112.5949065,235.02,0.0,0.0,IDLE,,
1786032441.903,2026-08-06 23:07:21,MANUAL,False,-7.9262251,112.5949069,235.01,0.0,0.0,IDLE,,
1786032442.041,2026-08-06 23:07:22,MANUAL,False,-7.926226,112.5949078,234.99,0.0,0.0,IDLE,,
1786032442.180,2026-08-06 23:07:22,MANUAL,False,-7.9262264,112.5949083,234.99,0.0,0.0,IDLE,,
1786032442.321,2026-08-06 23:07:22,MANUAL,False,-7.9262268,112.5949087,234.99,0.0,0.0,IDLE,,
1786032442.465,2026-08-06 23:07:22,MANUAL,False,-7.9262278,112.59491,234.98,0.0,0.0,IDLE,,
1786032442.606,2026-08-06 23:07:22,MANUAL,False,-7.9262282,112.5949105,234.97,0.0,0.0,IDLE,,
1786032442.743,2026-08-06 23:07:22,MANUAL,False,-7.9262293,112.5949118,234.93,0.0,0.0,IDLE,,
1786032442.880,2026-08-06 23:07:22,MANUAL,False,-7.9262297,112.5949123,234.92,0.0,0.0,IDLE,,
1786032443.021,2026-08-06 23:07:23,MANUAL,False,-7.9262303,112.594913,234.9,0.0,0.0,IDLE,,
1786032443.160,2026-08-06 23:07:23,MANUAL,False,-7.9262314,112.5949142,234.88,0.0,0.0,IDLE,,
1786032443.322,2026-08-06 23:07:23,MANUAL,False,-7.9262318,112.5949147,234.88,0.0,0.0,IDLE,640,320
1786032443.473,2026-08-06 23:07:23,MANUAL,False,-7.9262331,112.5949162,234.87,0.0,0.0,IDLE,640,320
1786032443.623,2026-08-06 23:07:23,MANUAL,False,-7.9262337,112.5949168,234.87,0.0,0.0,IDLE,640,320
1786032443.767,2026-08-06 23:07:23,MANUAL,False,-7.9262347,112.594918,234.87,0.0,0.0,IDLE,640,320
1786032443.911,2026-08-06 23:07:23,MANUAL,False,-7.9262353,112.5949185,234.87,0.0,0.0,IDLE,640,320
1786032444.048,2026-08-06 23:07:24,MANUAL,False,-7.9262363,112.5949196,234.85,0.0,0.0,IDLE,640,320
1786032444.187,2026-08-06 23:07:24,MANUAL,False,-7.9262368,112.5949202,234.85,0.0,0.0,IDLE,640,320
1786032444.325,2026-08-06 23:07:24,MANUAL,False,-7.9262373,112.5949208,234.85,0.0,0.0,IDLE,640,320
1786032444.467,2026-08-06 23:07:24,MANUAL,False,-7.9262386,112.5949222,234.83,0.0,0.0,IDLE,640,320
1786032444.608,2026-08-06 23:07:24,MANUAL,False,-7.9262392,112.5949228,234.83,0.0,0.0,IDLE,,
1786032444.754,2026-08-06 23:07:24,MANUAL,False,-7.9262404,112.5949242,234.81,0.0,0.0,IDLE,,
1786032444.896,2026-08-06 23:07:24,MANUAL,False,-7.9262411,112.5949249,234.8,0.0,0.0,IDLE,,
1786032445.035,2026-08-06 23:07:25,MANUAL,False,-7.9262421,112.5949261,234.79,0.0,0.0,IDLE,,
1786032445.172,2026-08-06 23:07:25,MANUAL,False,-7.9262427,112.5949266,234.78,0.0,0.0,IDLE,,
1786032445.318,2026-08-06 23:07:25,MANUAL,False,-7.9262432,112.5949272,234.77,0.0,0.0,IDLE,640,320
1786032445.459,2026-08-06 23:07:25,MANUAL,False,-7.9262443,112.5949283,234.77,0.0,0.0,IDLE,640,320
1786032445.625,2026-08-06 23:07:25,MANUAL,False,-7.9262449,112.5949288,234.76,0.0,0.0,IDLE,640,320
1786032445.803,2026-08-06 23:07:25,MANUAL,False,-7.9262462,112.5949302,234.75,0.0,0.0,IDLE,640,320
1786032446.040,2026-08-06 23:07:26,MANUAL,False,-7.9262484,112.5949325,234.7,0.0,0.0,IDLE,640,320
1786032446.181,2026-08-06 23:07:26,MANUAL,False,-7.9262491,112.5949334,234.7,0.0,0.0,IDLE,640,320
1786032446.359,2026-08-06 23:07:26,MANUAL,False,-7.9262506,112.594935,234.68,0.0,0.0,IDLE,640,320
1786032446.524,2026-08-06 23:07:26,MANUAL,False,-7.9262513,112.5949358,234.68,0.0,0.0,IDLE,640,320
1786032446.666,2026-08-06 23:07:26,MANUAL,False,-7.9262518,112.5949364,234.68,0.0,0.0,IDLE,640,320
1786032446.813,2026-08-06 23:07:26,MANUAL,False,-7.9262527,112.5949374,234.66,0.0,0.0,IDLE,640,320
1786032446.963,2026-08-06 23:07:26,MANUAL,False,-7.9262533,112.5949381,234.65,0.0,0.0,IDLE,640,320
1786032447.110,2026-08-06 23:07:27,MANUAL,False,-7.9262535,112.5949383,234.64,0.0,0.0,IDLE,640,320
1786032447.258,2026-08-06 23:07:27,MANUAL,False,-7.926254,112.5949389,234.64,0.0,0.0,IDLE,640,320
1786032447.405,2026-08-06 23:07:27,MANUAL,False,-7.9262541,112.594939,234.64,0.0,0.0,IDLE,640,320
1786032447.551,2026-08-06 23:07:27,MANUAL,False,-7.9262544,112.5949394,234.61,0.0,0.0,IDLE,640,320
1786032447.693,2026-08-06 23:07:27,MANUAL,False,-7.9262546,112.5949397,234.61,0.0,0.0,IDLE,640,320
1786032447.836,2026-08-06 23:07:27,MANUAL,False,-7.9262552,112.5949405,234.59,0.0,0.0,IDLE,640,320
1786032447.980,2026-08-06 23:07:27,MANUAL,False,-7.9262555,112.5949408,234.57,0.0,0.0,IDLE,640,320
1786032448.125,2026-08-06 23:07:28,MANUAL,False,-7.9262557,112.594941,234.57,0.0,0.0,IDLE,635,315
1786032448.271,2026-08-06 23:07:28,MANUAL,False,-7.9262559,112.5949412,234.56,0.0,0.0,IDLE,622,302
1786032448.417,2026-08-06 23:07:28,MANUAL,False,-7.9262561,112.5949415,234.56,0.0,0.0,IDLE,617,297
1786032448.561,2026-08-06 23:07:28,MANUAL,False,-7.9262565,112.5949419,234.54,0.0,0.0,IDLE,614,294
1786032448.701,2026-08-06 23:07:28,MANUAL,False,-7.9262566,112.594942,234.53,0.0,0.0,IDLE,609,289
1786032448.854,2026-08-06 23:07:28,MANUAL,False,-7.9262565,112.5949421,234.53,0.0,0.0,IDLE,603,283
