timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1785924802.040,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.81,0.0,0.0,IDLE,,
1785924802.199,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.81,0.0,0.0,IDLE,,
1785924802.346,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.81,0.0,0.0,IDLE,,
1785924802.494,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.81,0.0,0.0,IDLE,,
1785924802.650,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.8,0.0,0.0,IDLE,,
1785924802.795,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.83,0.0,0.0,IDLE,,
1785924802.950,2026-08-05 17:13:22,GUIDED,False,-7.9262264,112.594866,148.81,0.0,0.0,IDLE,,
1785924803.096,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.82,0.0,0.0,IDLE,,
1785924803.250,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.83,0.0,0.0,IDLE,,
1785924803.392,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.84,0.0,0.0,IDLE,,
1785924803.534,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.83,0.0,0.0,IDLE,,
1785924803.697,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.83,0.0,0.0,IDLE,,
1785924803.841,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.85,0.0,0.0,IDLE,,
1785924803.986,2026-08-05 17:13:23,GUIDED,False,-7.9262264,112.594866,148.86,0.0,0.0,IDLE,,
1785924804.135,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.87,0.0,0.0,IDLE,,
1785924804.283,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.87,0.0,0.0,IDLE,,
1785924804.436,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.88,0.0,0.0,IDLE,,
1785924804.581,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.9,0.0,0.0,IDLE,,
1785924804.743,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924804.896,2026-08-05 17:13:24,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924805.046,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924805.196,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.93,0.0,0.0,IDLE,,
1785924805.336,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.93,0.0,0.0,IDLE,,
1785924805.485,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.94,0.0,0.0,IDLE,,
1785924805.629,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.95,0.0,0.0,IDLE,,
1785924805.769,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.94,0.0,0.0,IDLE,,
1785924805.913,2026-08-05 17:13:25,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924806.059,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924806.219,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924806.362,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924806.509,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924806.656,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924806.795,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924806.936,2026-08-05 17:13:26,GUIDED,False,-7.9262264,112.594866,148.92,0.0,0.0,IDLE,,
1785924807.081,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924807.228,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924807.374,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.9,0.0,0.0,IDLE,,
1785924807.516,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.9,0.0,0.0,IDLE,,
1785924807.658,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.87,0.0,0.0,IDLE,,
1785924807.800,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.87,0.0,0.0,IDLE,,
1785924807.971,2026-08-05 17:13:27,GUIDED,False,-7.9262264,112.594866,148.89,0.0,0.0,IDLE,,
1785924808.111,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.9,0.0,0.0,IDLE,,
1785924808.259,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.89,0.0,0.0,IDLE,,
1785924808.404,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.89,0.0,0.0,IDLE,,
1785924808.552,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924808.698,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.9,0.0,0.0,IDLE,,
1785924808.852,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
1785924808.995,2026-08-05 17:13:28,GUIDED,False,-7.9262264,112.594866,148.91,0.0,0.0,IDLE,,
