timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1786035388.839,2026-08-06 23:56:28,MANUAL,True,-7.9262295,112.5948502,233.3,0.0,0.0,IDLE,,
1786035388.970,2026-08-06 23:56:28,MANUAL,True,-7.9262294,112.5948501,233.29,0.0,0.0,IDLE,,
1786035389.106,2026-08-06 23:56:29,MANUAL,True,-7.9262294,112.5948501,233.29,0.0,0.0,IDLE,,
1786035389.238,2026-08-06 23:56:29,MANUAL,True,-7.9262294,112.5948501,233.27,0.0,0.0,IDLE,,
1786035389.370,2026-08-06 23:56:29,MANUAL,True,-7.9262294,112.5948501,233.26,0.0,0.0,IDLE,,
1786035389.516,2026-08-06 23:56:29,MANUAL,True,-7.9262293,112.5948501,233.27,0.0,0.0,IDLE,,
1786035389.648,2026-08-06 23:56:29,MANUAL,True,-7.9262292,112.5948501,233.29,0.0,0.0,IDLE,,
1786035389.768,2026-08-06 23:56:29,MANUAL,True,-7.9262292,112.5948501,233.28,0.0,0.0,IDLE,,
1786035389.901,2026-08-06 23:56:29,MANUAL,True,-7.9262292,112.5948501,233.27,0.0,0.0,IDLE,,
1786035390.028,2026-08-06 23:56:30,MANUAL,True,-7.9262292,112.5948502,233.28,0.0,0.0,IDLE,,
1786035390.163,2026-08-06 23:56:30,MANUAL,True,-7.9262292,112.5948502,233.27,0.0,0.0,IDLE,,
1786035390.303,2026-08-06 23:56:30,MANUAL,True,-7.9262292,112.5948503,233.28,0.0,0.0,IDLE,,
1786035390.425,2026-08-06 23:56:30,MANUAL,True,-7.9262291,112.5948504,233.27,0.0,0.0,IDLE,,
1786035390.544,2026-08-06 23:56:30,MANUAL,True,-7.9262291,112.5948504,233.27,0.0,0.0,IDLE,,
1786035390.674,2026-08-06 23:56:30,MANUAL,True,-7.926229,112.5948506,233.28,0.0,0.0,IDLE,,
1786035390.787,2026-08-06 23:56:30,MANUAL,True,-7.926229,112.5948507,233.26,0.0,0.0,IDLE,,
1786035390.929,2026-08-06 23:56:30,MANUAL,True,-7.9262289,112.5948509,233.27,0.0,0.0,IDLE,,
1786035391.055,2026-08-06 23:56:31,MANUAL,True,-7.9262289,112.5948509,233.27,0.0,0.0,IDLE,,
1786035391.182,2026-08-06 23:56:31,MANUAL,True,-7.9262289,112.594851,233.26,0.0,0.0,IDLE,,
1786035391.320,2026-08-06 23:56:31,MANUAL,True,-7.9262289,112.5948511,233.28,0.0,0.0,IDLE,,
1786035391.436,2026-08-06 23:56:31,MANUAL,True,-7.9262288,112.5948512,233.27,0.0,0.0,IDLE,,
1786035391.553,2026-08-06 23:56:31,MANUAL,True,-7.9262288,112.5948513,233.26,0.0,0.0,IDLE,,
1786035391.674,2026-08-06 23:56:31,MANUAL,True,-7.9262288,112.5948514,233.27,0.0,0.0,IDLE,,
1786035391.790,2026-08-06 23:56:31,MANUAL,True,-7.9262288,112.5948515,233.28,0.0,0.0,IDLE,,
1786035391.909,2026-08-06 23:56:31,MANUAL,True,-7.9262287,112.5948516,233.29,0.0,0.0,IDLE,,
1786035392.028,2026-08-06 23:56:32,MANUAL,True,-7.9262287,112.5948518,233.29,0.0,0.0,IDLE,,
1786035392.146,2026-08-06 23:56:32,MANUAL,True,-7.9262286,112.5948518,233.29,0.0,0.0,IDLE,,
1786035392.267,2026-08-06 23:56:32,MANUAL,True,-7.9262286,112.5948519,233.3,0.0,0.0,IDLE,,
1786035392.384,2026-08-06 23:56:32,MANUAL,True,-7.9262285,112.594852,233.32,0.0,0.0,IDLE,,
1786035392.505,2026-08-06 23:56:32,MANUAL,True,-7.9262284,112.5948521,233.3,0.0,0.0,IDLE,,
1786035392.634,2026-08-06 23:56:32,MANUAL,True,-7.9262283,112.5948522,233.31,0.0,0.0,IDLE,,
1786035392.758,2026-08-06 23:56:32,MANUAL,True,-7.9262282,112.5948523,233.32,0.0,0.0,IDLE,,
1786035392.878,2026-08-06 23:56:32,MANUAL,True,-7.9262282,112.5948523,233.32,0.0,0.0,IDLE,,
1786035392.993,2026-08-06 23:56:32,MANUAL,True,-7.9262282,112.5948524,233.31,0.0,0.0,IDLE,,
1786035393.130,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948526,233.3,0.0,0.0,IDLE,,
1786035393.252,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948527,233.31,0.0,0.0,IDLE,,
1786035393.376,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948528,233.31,0.0,0.0,IDLE,,
1786035393.499,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948528,233.31,0.0,0.0,IDLE,,
1786035393.622,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948529,233.32,0.0,0.0,IDLE,,
1786035393.739,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.594853,233.32,0.0,0.0,IDLE,,
1786035393.862,2026-08-06 23:56:33,MANUAL,True,-7.9262283,112.5948531,233.31,0.0,0.0,IDLE,,
1786035393.979,2026-08-06 23:56:33,MANUAL,True,-7.9262282,112.5948532,233.32,0.0,0.0,IDLE,,
1786035394.104,2026-08-06 23:56:34,MANUAL,True,-7.9262282,112.5948533,233.32,0.0,0.0,IDLE,,
1786035394.249,2026-08-06 23:56:34,MANUAL,True,-7.9262282,112.5948536,233.3,0.0,0.0,IDLE,477,157
1786035394.367,2026-08-06 23:56:34,MANUAL,True,-7.9262282,112.5948539,233.3,0.0,0.0,IDLE,444,124
1786035394.487,2026-08-06 23:56:34,MANUAL,True,-7.9262282,112.5948542,233.29,0.0,0.0,IDLE,428,108
