timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1785924914.705,2026-08-05 17:15:14,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,IDLE,,
1785924914.850,2026-08-05 17:15:14,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,IDLE,,
1785924914.999,2026-08-05 17:15:14,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,IDLE,,
1785924915.137,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,IDLE,,
1785924915.299,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,IDLE,,
1785924915.454,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,IDLE,,
1785924915.598,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.64,0.0,0.0,IDLE,,
1785924915.739,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924915.886,2026-08-05 17:15:15,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924916.045,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.66,0.0,0.0,IDLE,,
1785924916.190,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.66,0.0,0.0,IDLE,,
1785924916.336,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924916.479,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.64,0.0,0.0,IDLE,,
1785924916.619,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924916.769,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.64,0.0,0.0,IDLE,,
1785924916.920,2026-08-05 17:15:16,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924917.071,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.66,0.0,0.0,IDLE,,
1785924917.235,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,IDLE,,
1785924917.390,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.64,0.0,0.0,IDLE,,
1785924917.551,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,START,,
1785924917.696,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,START,,
1785924917.829,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.66,0.0,0.0,START,,
1785924917.968,2026-08-05 17:15:17,GUIDED,True,-7.9262264,112.594866,150.67,0.0,0.0,START,,
1785924918.108,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.66,0.0,0.0,START,,
1785924918.255,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,START,,
1785924918.405,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,START,,
1785924918.553,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.65,0.0,0.0,START,,
1785924918.700,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.64,0.0,0.0,START,,
1785924918.847,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,START,,
1785924918.999,2026-08-05 17:15:18,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,START,,
1785924919.151,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,START,,
1785924919.298,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,START,,
1785924919.453,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,START,,
1785924919.605,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,TRACKING_BUOY,,
1785924919.749,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,TRACKING_BUOY,,
1785924919.893,2026-08-05 17:15:19,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,TRACKING_BUOY,,
1785924920.036,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,TRACKING_BUOY,,
1785924920.198,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.59,0.0,0.0,TRACKING_BUOY,,
1785924920.351,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.6,0.0,0.0,TRACKING_BUOY,,
1785924920.540,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,TRACKING_BUOY,,
1785924920.681,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,TRACKING_BUOY,,
1785924920.829,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,TRACKING_BUOY,,
1785924920.973,2026-08-05 17:15:20,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,TRACKING_BUOY,,
1785924921.113,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.63,0.0,0.0,TRACKING_BUOY,,
1785924921.254,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,TRACKING_BUOY,,
1785924921.404,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.63,0.0,0.0,TRACKING_BUOY,,
1785924921.545,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,TRACKING_BUOY,,
1785924921.688,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.62,0.0,0.0,TRACKING_BUOY,,
1785924921.835,2026-08-05 17:15:21,GUIDED,True,-7.9262264,112.594866,150.61,0.0,0.0,TRACKING_BUOY,,
1785924921.986,2026-08-05 17:15:21,GUIDED,False,-7.9262264,112.594866,150.62,0.0,0.0,TRACKING_BUOY,,
