timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1785926498.343,2026-08-05 17:41:38,GUIDED,False,-7.9262264,112.594866,153.08,0.0,0.0,IDLE,,
1785926498.510,2026-08-05 17:41:38,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926498.659,2026-08-05 17:41:38,GUIDED,False,-7.9262264,112.594866,153.1,0.0,0.0,IDLE,,
1785926498.814,2026-08-05 17:41:38,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926498.966,2026-08-05 17:41:38,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926499.107,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.08,0.0,0.0,IDLE,,
1785926499.250,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.08,0.0,0.0,IDLE,,
1785926499.400,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926499.537,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.08,0.0,0.0,IDLE,,
1785926499.676,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.08,0.0,0.0,IDLE,,
1785926499.821,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926499.970,2026-08-05 17:41:39,GUIDED,False,-7.9262264,112.594866,153.1,0.0,0.0,IDLE,,
1785926500.146,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.1,0.0,0.0,IDLE,,
1785926500.301,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.09,0.0,0.0,IDLE,,
1785926500.462,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.07,0.0,0.0,IDLE,,
1785926500.615,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.07,0.0,0.0,IDLE,,
1785926500.769,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.06,0.0,0.0,IDLE,,
1785926500.927,2026-08-05 17:41:40,GUIDED,False,-7.9262264,112.594866,153.04,0.0,0.0,IDLE,,
1785926501.081,2026-08-05 17:41:41,GUIDED,False,-7.9262264,112.594866,153.04,0.0,0.0,IDLE,,
1785926501.280,2026-08-05 17:41:41,GUIDED,False,-7.9262264,112.594866,153.04,0.0,0.0,IDLE,,
1785926501.433,2026-08-05 17:41:41,GUIDED,False,-7.9262264,112.594866,153.03,0.0,0.0,IDLE,,
1785926501.585,2026-08-05 17:41:41,GUIDED,False,-7.9262264,112.594866,153.04,0.0,0.0,START,,
1785926501.731,2026-08-05 17:41:41,GUIDED,False,-7.9262264,112.594866,153.05,0.0,0.0,START,,
1785926501.879,2026-08-05 17:41:41,GUIDED,True,-7.9262264,112.594866,153.05,0.0,0.0,START,,
1785926502.036,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.07,0.0,0.0,START,,
1785926502.200,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.06,0.0,0.0,START,,
1785926502.344,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.07,0.0,0.0,START,,
1785926502.482,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.08,0.0,0.0,START,,
1785926502.635,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.11,0.0,0.0,START,,
1785926502.788,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.11,0.0,0.0,START,,
1785926502.934,2026-08-05 17:41:42,GUIDED,True,-7.9262264,112.594866,153.11,0.0,0.0,START,,
1785926503.107,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.1,0.0,0.0,START,,
1785926503.261,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.11,0.0,0.0,START,,
1785926503.418,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,START,,
1785926503.569,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,START,,
1785926503.714,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,START,,
1785926503.860,2026-08-05 17:41:43,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,START,,
1785926504.006,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,START,,
1785926504.182,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,START,,
1785926504.335,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,START,,
1785926504.483,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,START,,
1785926504.642,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.15,0.0,0.0,TRACKING_BUOY,,
1785926504.835,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.15,0.0,0.0,TRACKING_BUOY,,
1785926504.986,2026-08-05 17:41:44,GUIDED,True,-7.9262264,112.594866,153.16,0.0,0.0,TRACKING_BUOY,,
1785926505.137,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.15,0.0,0.0,TRACKING_BUOY,,
1785926505.285,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.15,0.0,0.0,TRACKING_BUOY,,
1785926505.436,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,,
1785926505.581,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,TRACKING_BUOY,,
1785926505.730,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,TRACKING_BUOY,286.0,-34.0
1785926505.873,2026-08-05 17:41:45,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,286.0,-34.0
1785926506.018,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.13,0.0,0.0,TRACKING_BUOY,286.25,-33.75
1785926506.168,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,TRACKING_BUOY,285.9375,-34.0625
1785926506.342,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.11,0.0,0.0,TRACKING_BUOY,285.078125,-34.921875
1785926506.483,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.12,0.0,0.0,TRACKING_BUOY,283.18359375,-36.81640625
1785926506.634,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,281.7626953125,-38.2373046875
1785926506.780,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,280.947021484375,-39.052978515625
1785926506.923,2026-08-05 17:41:46,GUIDED,True,-7.9262264,112.594866,153.15,0.0,0.0,TRACKING_BUOY,280.58526611328125,-39.41473388671875
1785926507.071,2026-08-05 17:41:47,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,281.18894958496094,-38.81105041503906
1785926507.218,2026-08-05 17:41:47,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,283.0167121887207,-36.9832878112793
1785926507.364,2026-08-05 17:41:47,GUIDED,True,-7.9262264,112.594866,153.14,0.0,0.0,TRACKING_BUOY,287.1375341415405,-32.86246585845947
