timestamp,iso_time,mode,armed,lat,lng,heading,sog_knots,battery_v,state,gate_x,error_px
1786032882.211,2026-08-06 23:14:42,MANUAL,True,-7.926244,112.5948872,230.48,0.0,0.0,IDLE,,
1786032882.646,2026-08-06 23:14:42,MANUAL,True,-7.9262444,112.5948883,230.46,0.0,0.0,IDLE,,
1786032882.958,2026-08-06 23:14:42,MANUAL,True,-7.9262447,112.5948889,230.45,0.0,0.0,IDLE,,
1786032883.181,2026-08-06 23:14:43,MANUAL,True,-7.9262451,112.5948895,230.43,0.0,0.0,IDLE,,
1786032883.372,2026-08-06 23:14:43,MANUAL,True,-7.9262452,112.5948898,230.43,0.0,0.0,IDLE,,
1786032883.538,2026-08-06 23:14:43,MANUAL,True,-7.9262454,112.5948902,230.43,0.0,0.0,IDLE,,
1786032883.695,2026-08-06 23:14:43,MANUAL,True,-7.9262455,112.5948904,230.42,0.0,0.0,IDLE,,
1786032883.909,2026-08-06 23:14:43,MANUAL,True,-7.9262456,112.5948907,230.41,0.0,0.0,IDLE,,
1786032884.093,2026-08-06 23:14:44,MANUAL,True,-7.9262457,112.5948909,230.42,0.0,0.0,IDLE,,
1786032884.250,2026-08-06 23:14:44,MANUAL,True,-7.9262457,112.594891,230.42,0.0,0.0,IDLE,,
1786032884.470,2026-08-06 23:14:44,MANUAL,True,-7.9262458,112.5948911,230.42,0.0,0.0,IDLE,,
1786032884.695,2026-08-06 23:14:44,MANUAL,True,-7.9262458,112.5948911,230.44,0.0,0.0,IDLE,,
1786032884.854,2026-08-06 23:14:44,MANUAL,True,-7.9262458,112.594891,230.44,0.0,0.0,IDLE,,
1786032885.030,2026-08-06 23:14:45,MANUAL,True,-7.9262458,112.5948909,230.44,0.0,0.0,IDLE,,
1786032885.197,2026-08-06 23:14:45,MANUAL,True,-7.9262459,112.5948907,230.44,0.0,0.0,IDLE,,
1786032885.372,2026-08-06 23:14:45,MANUAL,True,-7.9262459,112.5948903,230.41,0.0,0.0,IDLE,,
1786032885.521,2026-08-06 23:14:45,MANUAL,True,-7.926246,112.5948902,230.41,0.0,0.0,IDLE,,
1786032885.661,2026-08-06 23:14:45,MANUAL,True,-7.926246,112.59489,230.41,0.0,0.0,IDLE,,
1786032885.809,2026-08-06 23:14:45,MANUAL,True,-7.926246,112.5948898,230.42,0.0,0.0,IDLE,,
1786032885.979,2026-08-06 23:14:45,MANUAL,True,-7.926246,112.5948891,230.42,0.0,0.0,IDLE,,
1786032886.124,2026-08-06 23:14:46,MANUAL,True,-7.9262461,112.5948887,230.43,0.0,0.0,IDLE,,
1786032886.268,2026-08-06 23:14:46,MANUAL,True,-7.926246,112.5948882,230.43,0.0,0.0,IDLE,,
1786032886.414,2026-08-06 23:14:46,MANUAL,True,-7.9262461,112.594888,230.43,0.0,0.0,IDLE,,
1786032886.555,2026-08-06 23:14:46,MANUAL,True,-7.9262461,112.5948878,230.44,0.0,0.0,IDLE,,
1786032886.697,2026-08-06 23:14:46,MANUAL,True,-7.9262462,112.5948878,230.44,0.0,0.0,IDLE,,
1786032886.840,2026-08-06 23:14:46,MANUAL,True,-7.9262463,112.5948877,230.43,0.0,0.0,IDLE,,
1786032886.984,2026-08-06 23:14:46,MANUAL,True,-7.9262464,112.5948877,230.44,0.0,0.0,IDLE,,
1786032887.156,2026-08-06 23:14:47,MANUAL,True,-7.9262465,112.5948876,230.43,0.0,0.0,IDLE,,
1786032887.313,2026-08-06 23:14:47,MANUAL,True,-7.9262465,112.5948875,230.42,0.0,0.0,IDLE,,
1786032887.462,2026-08-06 23:14:47,MANUAL,True,-7.9262466,112.5948876,230.43,0.0,0.0,IDLE,,
1786032887.734,2026-08-06 23:14:47,MANUAL,True,-7.9262467,112.5948877,230.43,0.0,0.0,IDLE,,
1786032888.146,2026-08-06 23:14:48,MANUAL,True,-7.926247,112.5948875,230.43,0.0,0.0,IDLE,,
1786032888.361,2026-08-06 23:14:48,MANUAL,True,-7.926247,112.5948874,230.43,0.0,0.0,IDLE,,
1786032888.586,2026-08-06 23:14:48,MANUAL,True,-7.9262472,112.5948873,230.43,0.0,0.0,IDLE,,
1786032888.781,2026-08-06 23:14:48,MANUAL,True,-7.9262472,112.5948872,230.43,0.0,0.0,IDLE,,
1786032888.952,2026-08-06 23:14:48,MANUAL,True,-7.9262473,112.594887,230.45,0.0,0.0,IDLE,,
1786032889.137,2026-08-06 23:14:49,MANUAL,True,-7.9262473,112.5948869,230.45,0.0,0.0,IDLE,,
1786032889.335,2026-08-06 23:14:49,MANUAL,True,-7.9262473,112.5948866,230.44,0.0,0.0,IDLE,,
1786032889.557,2026-08-06 23:14:49,MANUAL,True,-7.9262473,112.5948862,230.44,0.0,0.0,IDLE,,
